dataset,kir,seed,protocol_version,method,target_known_recall,diagnostic_threshold,achieved_known_recall,oos_f1,oos_precision,oos_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,source_path
banking77,0.75,87,protocol_v2_textoir_v1,trainable_k1,0.85,1.023279602801997,0.85,0.707871720116618,0.6356020942408377,0.7986842105263158,0.2013157894736842,0.15,0.8960509301270417,0.7163102904007737,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/banking77/seed_87/predictions.jsonl
banking77,0.75,100,protocol_v2_textoir_v1,trainable_k1,0.85,1.0235633262201376,0.85,0.6856465005931198,0.6241900647948164,0.7605263157894737,0.2394736842105263,0.15,0.8930728221415608,0.7076481398306274,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/banking77/seed_100/predictions.jsonl
banking77,0.75,123,protocol_v2_textoir_v1,trainable_k1,0.85,1.0208375554021771,0.85,0.669069069069069,0.6154696132596685,0.7328947368421053,0.26710526315789473,0.15,0.8769169691470055,0.6846870603739995,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/banking77/seed_123/predictions.jsonl
banking77,0.75,13,protocol_v2_textoir_v1,energy,0.9,-5.318418783203194,0.9,0.512743628185907,0.5958188153310104,0.45,0.55,0.1,0.8208461887477314,0.5760978762568624,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.75,42,protocol_v2_textoir_v1,energy,0.9,-5.3829005641604555,0.9,0.5602322206095791,0.6245954692556634,0.5078947368421053,0.4921052631578947,0.1,0.8235792876588022,0.619803572104143,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.75,87,protocol_v2_textoir_v1,energy,0.9,-5.387352492559859,0.9,0.6183844011142061,0.6568047337278107,0.5842105263157895,0.41578947368421054,0.1,0.8558620689655173,0.6455595712198553,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.75,100,protocol_v2_textoir_v1,energy,0.9,-5.33507039216612,0.9,0.5422483468038207,0.6139767054908486,0.4855263157894737,0.5144736842105263,0.1,0.8194578039927405,0.6062323209265378,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.75,123,protocol_v2_textoir_v1,energy,0.9,-5.279132356354462,0.9,0.5368731563421829,0.610738255033557,0.4789473684210526,0.5210526315789473,0.1,0.8301276088929221,0.6041776819774913,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.75,13,protocol_v2_textoir_v1,knn,0.9,0.7903590992093087,0.9,0.581844174410293,0.6369327073552425,0.5355263157894737,0.4644736842105263,0.1,0.8667298094373865,0.6368443200337278,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.75,42,protocol_v2_textoir_v1,knn,0.9,0.7845612893998624,0.9,0.6410958904109589,0.6685714285714286,0.6157894736842106,0.38421052631578945,0.1,0.8800533121597096,0.6599113063759198,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.75,87,protocol_v2_textoir_v1,knn,0.9,0.7847595469653604,0.9,0.6047819971870605,0.649546827794562,0.5657894736842105,0.4342105263157895,0.1,0.8676281760435572,0.6221264371091927,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.75,100,protocol_v2_textoir_v1,knn,0.9,0.7840342296659946,0.9,0.6008462623413258,0.6474164133738601,0.5605263157894737,0.4394736842105263,0.1,0.8592332123411976,0.6306218654402277,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.75,123,protocol_v2_textoir_v1,knn,0.9,0.7893704009056091,0.9,0.6364261168384879,0.6661870503597123,0.6092105263157894,0.3907894736842105,0.1,0.8773831669691472,0.6841328036782895,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.75,13,protocol_v2_textoir_v1,lof,0.9,1.1935635924339294,0.9,0.5390279823269514,0.6120401337792643,0.48157894736842105,0.5184210526315789,0.1,0.8418316129764064,0.5954752862864844,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.75,42,protocol_v2_textoir_v1,lof,0.9,1.2013718605041503,0.9,0.5643994211287988,0.6270096463022508,0.5131578947368421,0.4868421052631579,0.1,0.8442978675136117,0.6088110771890172,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.75,87,protocol_v2_textoir_v1,lof,0.9,1.2051168203353881,0.9,0.5390279823269514,0.6120401337792643,0.48157894736842105,0.5184210526315789,0.1,0.8337250453720508,0.5841891605483485,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.75__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
