dataset,kir,seed,method,method_label,intent,known_count,known_false_reject,known_false_reject_rate,oos_false_accept,oos_false_accept_rate
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,accept_reservations,30,12,0.4,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,apr,30,22,0.7333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,are_you_a_bot,30,19,0.6333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,bill_due,30,22,0.7333333333333333,1,0.0002898550724637681
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,book_flight,30,25,0.8333333333333334,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,calculator,30,11,0.36666666666666664,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,calendar,30,17,0.5666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,calendar_update,30,16,0.5333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,cancel_reservation,30,9,0.3,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,carry_on,30,18,0.6,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,change_accent,30,21,0.7,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,change_ai_name,30,18,0.6,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,change_speed,30,18,0.6,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,change_user_name,30,16,0.5333333333333333,4,0.0011594202898550724
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,credit_limit,30,24,0.8,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,credit_limit_change,30,13,0.43333333333333335,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,current_location,30,14,0.4666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,date,30,15,0.5,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,direct_deposit,30,16,0.5333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,directions,30,27,0.9,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,distance,30,23,0.7666666666666667,1,0.0002898550724637681
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,do_you_have_pets,30,12,0.4,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,find_phone,30,16,0.5333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,flight_status,30,24,0.8,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,food_last,30,20,0.6666666666666666,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,freeze_account,30,21,0.7,1,0.0002898550724637681
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,fun_fact,30,17,0.5666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,how_busy,30,19,0.6333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,improve_credit_score,30,20,0.6666666666666666,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,interest_rate,30,18,0.6,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,international_fees,30,19,0.6333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,jump_start,30,6,0.2,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,last_maintenance,30,11,0.36666666666666664,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,make_call,30,15,0.5,1,0.0002898550724637681
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,mpg,30,10,0.3333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,next_holiday,30,14,0.4666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,oil_change_when,30,18,0.6,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,order_checks,30,17,0.5666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,order_status,30,22,0.7333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,play_music,30,23,0.7666666666666667,7,0.002028985507246377
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,plug_type,30,20,0.6666666666666666,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,pto_balance,30,17,0.5666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,pto_request,30,16,0.5333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,pto_request_status,30,14,0.4666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,pto_used,30,10,0.3333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,redeem_rewards,30,24,0.8,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,reminder_update,30,23,0.7666666666666667,9,0.0026086956521739132
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,restaurant_reservation,30,23,0.7666666666666667,1,0.0002898550724637681
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,restaurant_suggestion,30,20,0.6666666666666666,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,rewards_balance,30,11,0.36666666666666664,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,share_location,30,12,0.4,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,shopping_list_update,30,23,0.7666666666666667,6,0.0017391304347826088
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,spelling,30,20,0.6666666666666666,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,spending_history,30,13,0.43333333333333335,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,sync_device,30,22,0.7333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,taxes,30,14,0.4666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,tell_joke,30,22,0.7333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,text,30,22,0.7333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,time,30,17,0.5666666666666667,3,0.0008695652173913044
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,timer,30,14,0.4666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,tire_change,30,16,0.5333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,todo_list_update,30,15,0.5,6,0.0017391304347826088
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,transactions,30,13,0.43333333333333335,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,transfer,30,14,0.4666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,translate,30,24,0.8,5,0.0014492753623188406
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,travel_alert,30,19,0.6333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,travel_notification,30,25,0.8333333333333334,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,uber,30,15,0.5,1,0.0002898550724637681
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,update_playlist,30,17,0.5666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,vaccines,30,22,0.7333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,what_are_your_hobbies,30,15,0.5,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,what_can_i_ask_you,30,22,0.7333333333333333,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,what_is_your_name,30,17,0.5666666666666667,9,0.0026086956521739132
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,where_are_you_from,30,14,0.4666666666666667,0,0.0
clinc150,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,yes,30,21,0.7,1,0.0002898550724637681
clinc150,0.75,13,trainable_k1,Trainable K=1,accept_reservations,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,application_status,30,3,0.1,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,apr,30,8,0.26666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,are_you_a_bot,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,bill_due,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,book_flight,30,12,0.4,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,book_hotel,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,calendar,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,calendar_update,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,calories,30,8,0.26666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,cancel,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,car_rental,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,card_declined,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,carry_on,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,change_accent,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,change_ai_name,30,9,0.3,15,0.00641025641025641
clinc150,0.75,13,trainable_k1,Trainable K=1,change_speed,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,change_volume,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,confirm_reservation,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,cook_time,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,credit_limit,30,12,0.4,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,credit_limit_change,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,credit_score,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,current_location,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,damaged_card,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,date,30,1,0.03333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,direct_deposit,30,8,0.26666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,directions,30,12,0.4,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,distance,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,exchange_rate,30,9,0.3,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,find_phone,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,flight_status,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,flip_coin,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,food_last,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,fun_fact,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,gas,30,10,0.3333333333333333,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,gas_type,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,greeting,30,2,0.06666666666666667,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,improve_credit_score,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,income,30,8,0.26666666666666666,2,0.0008547008547008547
clinc150,0.75,13,trainable_k1,Trainable K=1,ingredient_substitution,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,ingredients_list,30,8,0.26666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,insurance,30,2,0.06666666666666667,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,interest_rate,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,international_fees,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,international_visa,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,jump_start,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,last_maintenance,30,4,0.13333333333333333,2,0.0008547008547008547
clinc150,0.75,13,trainable_k1,Trainable K=1,lost_luggage,30,3,0.1,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,make_call,30,6,0.2,6,0.002564102564102564
clinc150,0.75,13,trainable_k1,Trainable K=1,maybe,30,5,0.16666666666666666,3,0.001282051282051282
clinc150,0.75,13,trainable_k1,Trainable K=1,meal_suggestion,30,13,0.43333333333333335,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,meaning_of_life,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,measurement_conversion,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,meeting_schedule,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,mpg,30,1,0.03333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,nutrition_info,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,oil_change_how,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,order,30,13,0.43333333333333335,2,0.0008547008547008547
clinc150,0.75,13,trainable_k1,Trainable K=1,order_checks,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,pay_bill,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,payday,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,plug_type,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,pto_request,30,13,0.43333333333333335,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,pto_request_status,30,9,0.3,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,pto_used,30,5,0.16666666666666666,20,0.008547008547008548
clinc150,0.75,13,trainable_k1,Trainable K=1,recipe,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,redeem_rewards,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,reminder,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,reminder_update,30,2,0.06666666666666667,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,repeat,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,replacement_card_duration,30,9,0.3,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,report_lost_card,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,reset_settings,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,restaurant_reservation,30,9,0.3,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,restaurant_reviews,30,12,0.4,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,restaurant_suggestion,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,rewards_balance,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,roll_dice,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,rollover_401k,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,routing,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,schedule_maintenance,30,14,0.4666666666666667,2,0.0008547008547008547
clinc150,0.75,13,trainable_k1,Trainable K=1,schedule_meeting,30,6,0.2,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,share_location,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,shopping_list,30,11,0.36666666666666664,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,shopping_list_update,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,spelling,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,sync_device,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,tell_joke,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,text,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,time,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,timezone,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,tire_change,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,tire_pressure,30,3,0.1,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,todo_list_update,30,9,0.3,12,0.005128205128205128
clinc150,0.75,13,trainable_k1,Trainable K=1,traffic,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,transfer,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,translate,30,14,0.4666666666666667,11,0.004700854700854701
clinc150,0.75,13,trainable_k1,Trainable K=1,travel_alert,30,16,0.5333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,travel_notification,30,12,0.4,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,travel_suggestion,30,2,0.06666666666666667,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,uber,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,user_name,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,vaccines,30,13,0.43333333333333335,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,weather,30,0,0.0,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,what_are_your_hobbies,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,what_is_your_name,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,what_song,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,13,trainable_k1,Trainable K=1,where_are_you_from,30,9,0.3,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,whisper_mode,30,3,0.1,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,who_do_you_work_for,30,15,0.5,0,0.0
clinc150,0.75,13,trainable_k1,Trainable K=1,yes,30,10,0.3333333333333333,16,0.006837606837606838
clinc150,0.75,13,single_centroid,Frozen K=1,accept_reservations,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,13,single_centroid,Frozen K=1,application_status,30,4,0.13333333333333333,3,0.001282051282051282
clinc150,0.75,13,single_centroid,Frozen K=1,apr,30,9,0.3,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,are_you_a_bot,30,9,0.3,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,bill_due,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,13,single_centroid,Frozen K=1,book_flight,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,book_hotel,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,calendar,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,calendar_update,30,4,0.13333333333333333,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,calories,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,cancel,30,3,0.1,6,0.002564102564102564
clinc150,0.75,13,single_centroid,Frozen K=1,car_rental,30,11,0.36666666666666664,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,card_declined,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,carry_on,30,7,0.23333333333333334,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,change_accent,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,change_ai_name,30,6,0.2,17,0.007264957264957265
clinc150,0.75,13,single_centroid,Frozen K=1,change_speed,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,13,single_centroid,Frozen K=1,change_volume,30,10,0.3333333333333333,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,confirm_reservation,30,10,0.3333333333333333,19,0.00811965811965812
clinc150,0.75,13,single_centroid,Frozen K=1,cook_time,30,3,0.1,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,credit_limit,30,11,0.36666666666666664,1,0.00042735042735042735
clinc150,0.75,13,single_centroid,Frozen K=1,credit_limit_change,30,5,0.16666666666666666,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,credit_score,30,8,0.26666666666666666,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,current_location,30,6,0.2,1,0.00042735042735042735
clinc150,0.75,13,single_centroid,Frozen K=1,damaged_card,30,8,0.26666666666666666,0,0.0
clinc150,0.75,13,single_centroid,Frozen K=1,date,30,2,0.06666666666666667,1,0.00042735042735042735
clinc150,0.75,13,single_centroid,Frozen K=1,direct_deposit,30,6,0.2,0,0.0
