dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean
banking77,0.75,mogb_minilm,MOGB-MiniLM,age_limit,40.0,0.44999999999999996,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,apple_pay_or_google_pay,40.0,0.655,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,atm_support,40.0,0.6199999999999999,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,automatic_top_up,40.0,0.705,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,balance_not_updated_after_bank_transfer,40.0,0.9,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.8375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,beneficiary_not_allowed,40.0,0.725,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,cancel_transfer,40.0,0.5333333333333333,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_about_to_expire,40.0,0.6,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_acceptance,40.0,0.9375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_arrival,40.0,0.875,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_delivery_estimate,40.0,0.8150000000000001,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_linking,40.0,0.65,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_not_working,40.0,0.6166666666666667,0.0004385964912280702
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_payment_fee_charged,40.0,0.7083333333333334,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_payment_not_recognised,40.0,0.93125,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_payment_wrong_exchange_rate,40.0,0.7849999999999999,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,card_swallowed,40.0,0.7083333333333334,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,cash_withdrawal_charge,40.0,0.6916666666666668,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,cash_withdrawal_not_recognised,40.0,0.875,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,change_pin,40.0,0.6749999999999999,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,compromised_card,40.0,0.8833333333333333,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,contactless_not_working,40.0,0.81875,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,country_support,40.0,0.5083333333333333,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,declined_card_payment,40.0,0.8375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,declined_cash_withdrawal,40.0,0.8699999999999999,0.0002631578947368421
banking77,0.75,mogb_minilm,MOGB-MiniLM,declined_transfer,40.0,0.595,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,direct_debit_payment_not_recognised,40.0,0.7166666666666667,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,disposable_card_limits,40.0,0.56875,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,edit_personal_details,40.0,0.5900000000000001,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,exchange_charge,40.0,0.6375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,exchange_rate,40.0,0.605,0.0013157894736842105
banking77,0.75,mogb_minilm,MOGB-MiniLM,exchange_via_app,40.0,0.85,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,extra_charge_on_statement,40.0,0.7437499999999999,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,failed_transfer,40.0,0.76875,0.0003289473684210526
banking77,0.75,mogb_minilm,MOGB-MiniLM,fiat_currency_support,40.0,0.78125,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,get_disposable_virtual_card,40.0,0.6849999999999999,0.0002631578947368421
banking77,0.75,mogb_minilm,MOGB-MiniLM,get_physical_card,40.0,0.64375,0.0003289473684210526
banking77,0.75,mogb_minilm,MOGB-MiniLM,getting_spare_card,40.0,0.8812500000000001,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,getting_virtual_card,40.0,0.62,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,lost_or_stolen_card,40.0,0.8875,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,lost_or_stolen_phone,40.0,0.76,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,order_physical_card,40.0,0.845,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,passcode_forgotten,40.0,0.45499999999999996,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,pending_card_payment,40.0,0.7166666666666667,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,pending_cash_withdrawal,40.0,0.75,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,pending_top_up,40.0,0.7375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,pending_transfer,40.0,0.80625,0.0003289473684210526
banking77,0.75,mogb_minilm,MOGB-MiniLM,pin_blocked,40.0,0.6799999999999999,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,receiving_money,40.0,0.8250000000000001,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,request_refund,40.0,0.6375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,reverted_card_payment?,40.0,0.7166666666666667,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,supported_cards_and_currencies,40.0,0.8416666666666667,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,terminate_account,40.0,0.55625,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,top_up_by_bank_transfer_charge,40.0,0.78125,0.001644736842105263
banking77,0.75,mogb_minilm,MOGB-MiniLM,top_up_by_card_charge,40.0,0.7583333333333333,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,top_up_by_cash_or_cheque,40.0,0.6749999999999999,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,top_up_failed,40.0,0.725,0.0006578947368421052
banking77,0.75,mogb_minilm,MOGB-MiniLM,top_up_limits,40.0,0.5125,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,top_up_reverted,40.0,0.7166666666666667,0.0004385964912280702
banking77,0.75,mogb_minilm,MOGB-MiniLM,topping_up_by_card,40.0,0.925,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,transaction_charged_twice,40.0,0.6937500000000001,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,transfer_fee_charged,40.0,0.66875,0.0003289473684210526
banking77,0.75,mogb_minilm,MOGB-MiniLM,transfer_into_account,40.0,0.6375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,transfer_not_received_by_recipient,40.0,1.0,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,transfer_timing,40.0,0.9,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,unable_to_verify_identity,40.0,0.725,0.0006578947368421052
banking77,0.75,mogb_minilm,MOGB-MiniLM,verify_my_identity,40.0,0.5050000000000001,0.0005263157894736842
banking77,0.75,mogb_minilm,MOGB-MiniLM,verify_source_of_funds,40.0,0.495,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,verify_top_up,40.0,0.5375,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,virtual_card_not_working,40.0,0.80625,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,visa_or_mastercard,40.0,0.7,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,why_verify_identity,40.0,0.6666666666666666,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,wrong_amount_of_cash_received,40.0,0.7125,0.0
banking77,0.75,mogb_minilm,MOGB-MiniLM,wrong_exchange_rate_for_cash_withdrawal,40.0,0.825,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,Refund_not_showing_up,40.0,0.305,0.0076315789473684215
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,activate_my_card,40.0,0.23750000000000002,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,age_limit,40.0,0.1875,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,apple_pay_or_google_pay,40.0,0.45499999999999996,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,atm_support,40.0,0.39,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,automatic_top_up,40.0,0.495,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,balance_not_updated_after_bank_transfer,40.0,0.81875,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.59375,0.0003289473684210526
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,beneficiary_not_allowed,40.0,0.6416666666666666,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,cancel_transfer,40.0,0.3833333333333333,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_about_to_expire,40.0,0.3625,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_acceptance,40.0,0.9375,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_arrival,40.0,0.74,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_delivery_estimate,40.0,0.73,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_linking,40.0,0.5,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_not_working,40.0,0.5166666666666667,0.0004385964912280702
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_payment_fee_charged,40.0,0.6166666666666667,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_payment_not_recognised,40.0,0.88125,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_payment_wrong_exchange_rate,40.0,0.40499999999999997,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,card_swallowed,40.0,0.5750000000000001,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,cash_withdrawal_charge,40.0,0.425,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,cash_withdrawal_not_recognised,40.0,0.7625,0.0006578947368421052
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,change_pin,40.0,0.39166666666666666,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,compromised_card,40.0,0.7916666666666666,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,contactless_not_working,40.0,0.7875,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,country_support,40.0,0.3583333333333334,0.0004385964912280702
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,declined_card_payment,40.0,0.75,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,declined_cash_withdrawal,40.0,0.745,0.0002631578947368421
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,declined_transfer,40.0,0.45,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,direct_debit_payment_not_recognised,40.0,0.5833333333333334,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,disposable_card_limits,40.0,0.3625,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,edit_personal_details,40.0,0.255,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,exchange_charge,40.0,0.4375,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,exchange_rate,40.0,0.36,0.0015789473684210526
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,exchange_via_app,40.0,0.69375,0.0003289473684210526
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,extra_charge_on_statement,40.0,0.55625,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,failed_transfer,40.0,0.575,0.003618421052631579
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,fiat_currency_support,40.0,0.6625,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,get_disposable_virtual_card,40.0,0.45499999999999996,0.0002631578947368421
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,get_physical_card,40.0,0.38749999999999996,0.002631578947368421
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,getting_spare_card,40.0,0.775,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,getting_virtual_card,40.0,0.33999999999999997,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,lost_or_stolen_card,40.0,0.8,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,lost_or_stolen_phone,40.0,0.575,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,order_physical_card,40.0,0.795,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,passcode_forgotten,40.0,0.23500000000000001,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,pending_card_payment,40.0,0.5333333333333333,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,pending_cash_withdrawal,40.0,0.51875,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,pending_top_up,40.0,0.55,0.021052631578947368
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,pending_transfer,40.0,0.65625,0.0003289473684210526
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,pin_blocked,40.0,0.5349999999999999,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,receiving_money,40.0,0.7166666666666667,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,request_refund,40.0,0.4375,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,reverted_card_payment?,40.0,0.5916666666666667,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,supported_cards_and_currencies,40.0,0.7666666666666666,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,terminate_account,40.0,0.275,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,top_up_by_bank_transfer_charge,40.0,0.6875,0.002631578947368421
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,top_up_by_card_charge,40.0,0.6416666666666667,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,top_up_by_cash_or_cheque,40.0,0.48333333333333334,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,top_up_failed,40.0,0.6375,0.003947368421052632
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,top_up_limits,40.0,0.275,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,top_up_reverted,40.0,0.6666666666666666,0.008333333333333333
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,topping_up_by_card,40.0,0.9,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,transaction_charged_twice,40.0,0.41250000000000003,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,transfer_fee_charged,40.0,0.53125,0.0003289473684210526
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,transfer_into_account,40.0,0.5062500000000001,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,transfer_not_received_by_recipient,40.0,1.0,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,transfer_timing,40.0,0.8166666666666668,0.0004385964912280702
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,unable_to_verify_identity,40.0,0.5375000000000001,0.000986842105263158
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,verify_my_identity,40.0,0.29,0.00368421052631579
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,verify_source_of_funds,40.0,0.23500000000000001,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,verify_top_up,40.0,0.2,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,virtual_card_not_working,40.0,0.6875,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,visa_or_mastercard,40.0,0.44375,0.0
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,why_verify_identity,40.0,0.5333333333333333,0.003070175438596491
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,wrong_amount_of_cash_received,40.0,0.55625,0.0003289473684210526
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,wrong_exchange_rate_for_cash_withdrawal,40.0,0.6950000000000001,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,Refund_not_showing_up,40.0,0.4,0.002368421052631579
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,activate_my_card,40.0,0.30625,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,age_limit,40.0,0.425,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,apple_pay_or_google_pay,40.0,0.375,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,atm_support,40.0,0.35,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,automatic_top_up,40.0,0.6,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,balance_not_updated_after_bank_transfer,40.0,0.3625,0.005592105263157895
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.55,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,beneficiary_not_allowed,40.0,0.3666666666666667,0.008333333333333333
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,cancel_transfer,40.0,0.4000000000000001,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_about_to_expire,40.0,0.4,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_acceptance,40.0,0.475,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_arrival,40.0,0.45,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_delivery_estimate,40.0,0.575,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_linking,40.0,0.4749999999999999,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_not_working,40.0,0.425,0.011842105263157895
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_payment_fee_charged,40.0,0.55,0.002631578947368421
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_payment_not_recognised,40.0,0.49375,0.0059210526315789476
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_payment_wrong_exchange_rate,40.0,0.45,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,card_swallowed,40.0,0.55,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,cash_withdrawal_charge,40.0,0.48333333333333334,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,cash_withdrawal_not_recognised,40.0,0.5625,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,change_pin,40.0,0.55,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,compromised_card,40.0,0.6750000000000002,0.0017543859649122807
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,contactless_not_working,40.0,0.575,0.003947368421052632
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,country_support,40.0,0.3499999999999999,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,declined_card_payment,40.0,0.48750000000000004,0.0003289473684210526
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,declined_cash_withdrawal,40.0,0.5,0.0013157894736842105
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,declined_transfer,40.0,0.325,0.0013157894736842105
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,direct_debit_payment_not_recognised,40.0,0.425,0.0035087719298245615
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,disposable_card_limits,40.0,0.5,0.0
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,edit_personal_details,40.0,0.6,0.0
